index,sentence_id,Sentence,MOS
657,748,Daher können einige Friedensnobelpreise im Nachhinein als fraglich erachtet werden.,2.285714286
309,358,Infolge der Eisschmelze in der Arktis und dem damit einhergehenden Verlust an beschwerender Masse steigt beispielsweise die Landmasse (-> „Landfläche“) Skandinaviens in Finnland und Schweden schneller als der regionale Meeresspiegel.,4.666666667
917,1037,"Wenn behinderte Menschen eine Arbeit suchen, können sie Unterstützung bekommen.",1.307692308
424,483,Die Wissenschaften zur Erforschung des Klimas sind die Paläoklimatologie und die Historische Klimatologie.,2.714285714
2,5,"Wegen dieser leichten Vergänglichkeit wurde ,Seifenblase‘ zu einer Metapher für etwas, das zwar anziehend, aber dennoch inhalts- und gehaltlos ist.",4.428571429
458,524,"Sie kann sowohl direkt genutzt werden, etwa zum Heizen und Kühlen im Wärmemarkt (Wärmepumpenheizung), als auch zur Erzeugung von elektrischem Strom oder in einer Kraft-Wärme-Kopplung.",4.571428571
568,642,"Vor der Industrialisierung bestand der Müll hauptsächlich aus den Exkrementen von Menschen und Tieren, aus Lebensmittelabfällen, Ton- oder Glasscherben und wahrscheinlich auch Asche von den Feuerstellen.",2.4
960,1080,Sie können sich weiterbilden.,1.0
780,885,"Da die Marineleitung sich des Gehorsams der Mannschaften nicht mehr sicher war, ließ sie ihren Schlachtplan fallen und beorderte das Geschwader nach Kiel zurück.",4.333333333
294,342,"In welchem Ausmaß die Durchschnittstemperatur im Laufe des 21 Jahrhunderts ansteigt, hängt insbesondere von der Menge an Treibhausgasen ab, die ausgestoßen werden.",3.8
481,549,"Bei vorhandenen Aquiferen kann das effektiv genutzte Volumen von vornherein größer sein, da hier neben den Temperaturgradienten auch die Druckgradienten eine Rolle spielen.",4.5
963,1083,Wir helfen Ihnen bei der Arbeit.,1.0
210,250,In diesem Fall nennt man den Würfel gezinkt.,3.625
405,462,"Nach dem 2007 erschienenen Vierten Sachstandsbericht der Zwischenstaatlichen Sachverständigengruppe über Klimaänderungen (IPCC) stieg die weltweite durchschnittliche Lufttemperatur in Bodennähe zwischen 1906 und 2005 um 0,74 °C (± 0,18 °C) an.",4.9
380,436,Das Verhalten des Gletschers wird durch die Gletscherdynamik beschrieben.,1.888888889
575,649,"Es war selbstverständlich, diese Gegenstände weiter zu verwerten.",1.7
599,678,"Während der 1930er Jahre, in denen Churchills politische Karriere beendet schien, betätigte er sich vornehmlich als Publizist und Schriftsteller.",2.266666667
908,1028,Wohnen ist für alle Menschen wichtig.,1.307692308
825,935,Insgesamt ähnelt das Gesetzgebungsverfahren dem deutschen Gesetzgebungsverfahren zwischen Bundestag und Bundesrat.,3.5
318,370,"Werden keine Maßnahmen zur Bekämpfung des Klimawandels getroffen, sind weltweit 16 % aller Arten vom Aussterben bedroht, wie eine 2015 in Science erschienene Übersichtsarbeit ergab.",3.909090909
814,924,"In ihren Heimatländern sind diese Abgeordneten Mitglieder in rund 160 verschiedenen nationalen Parteien, die sich auf europäischer Ebene großenteils zu Europaparteien zusammengeschlossen haben.",3.428571429
243,285,Allerdings wurde das Rasieren nicht durchgängig einheitlich gehandhabt.,3.4
734,834,Die Großeltern mütterlicherseits hatten ihren Nachnamen Dörzbacher in Koch geändert.,1.666666667
433,493,"Während die Historische Klimatologie vielfach auf schriftliche Aufzeichnungen, historische Chroniken oder archäologische Artefakte zurückgreift, verwendet die Paläoklimatologie klassische Nachweisverfahren wie die Dendrochronologie (Baumringanalyse), die Palynologie (Pollenuntersuchungen), Tropfsteine sowie die Warvenchronologie (auch Bändertondatierung genannt), die sich auf die Auswertung von Ablagerungen in Still- und Fließgewässern stützt.",5.555555556
884,998,Sein engster Freund in der Vorschulzeit war ein weißer Junge aus der unmittelbaren Nachbarschaft.,2.0
289,337,Einige der Folgen sind im Klimawandelindex quantitativ zusammengefasst.,2.142857143
286,333,"Eine Retraditionalisierung der Rollen findet Studien zufolge oft nach der Geburt des ersten Kindes statt: selbst bei vorher weitgehend egalitärem Rollenverständnis beider Partner werden nach der Geburt vor allem die Auffassungen der Männer wieder traditioneller, während die der Frauen egalitär bleiben; dies führe oft zu Spannungen in der Partnerschaft.",5.071428571
926,1046,"Wenn sie nicht mehr arbeiten, bekommen sie Geld von der Renten-Versicherung.",1.0
928,1048,Welche Regeln für die Rente von behinderten Menschen gibt es?.,1.0
106,130,"Weitergehende Sicherungsmaßnahmen können eine Videoüberwachung und eine Zugangskontrolle durch einen Türöffner sein, denn viele GAA befinden sich in Vorräumen der Geschäftsstellen der Banken, sodass sie auch außerhalb der Schalteröffnungszeiten zugänglich sind.",3.8
873,986,Dieser Kirchengemeinde gehörten auch alle nachfolgenden Generationen an.,1.9
55,72,"Noch rigoroser in ihrer Ablehnung waren die Spartaner, die in ihrer Ablehnung warmer Bäder sich auf ihren mythischen Staatsgründer Lykurg beriefen und in ihnen eine Gefahr für die Kriegsfähigkeit ihres Staates sahen.",5.0
120,146,Die mobile Installation ist möglich; Geldautomaten gehören auf großen Kreuzfahrtschiffen und Fährschiffen zum Standard.,2.7
534,607,Dieser wurde nach Osten in die Nordamerikanische Platte weitergegeben und eine Tektonische Decke von rund 450 Kilometern Länge in Nord-Süd-Richtung und einer Mächtigkeit von mindestens 5000 Metern wurde im Zeitraum von vor 80 bis 40 Millionen Jahren um circa 80 Kilometer in einem flachen Winkel nach Osten über das dort anstehende Gestein geschoben.,4.125
25,34,"Das Dampfbad, heute zur Sauna gezählt, diente ebenfalls diesem Zweck.",1.555555556
72,90,Ohne Eingriffe durch den Fahrer würde ein Rad innerhalb kürzester Zeit umfallen.,2.125
918,1038,Die Agentur für Arbeit hilft ihnen eine neue Arbeit zu finden.,1.4
44,57,Neben diesen öffentlichen Bädern gab es auch in Privathäusern bereits Badezimmer.,1.5
305,354,"Der Erwärmungstrend setzt absehbar nicht nur die Ökosysteme, sondern auch Milliarden Menschen enormen Belastungen zB hinsichtlich der Wasserversorgung aus.",4.181818182
321,373,"Laut dem vom Arktischen Rat in Auftrag gegebenen Arctic Climate Impact Assessment wird in zahlreichen polaren Gebieten die Artenvielfalt zunehmen, weil im Zuge der Erwärmung neue Arten in die Arktis einwandern werden und die Gesamtzahl der Arten und deren Produktivität zunehmen wird.",5.0
757,859,Es ist nicht zu verwechseln mit dem heutigen Luitpold-Gymnasium in München.,2.5
442,507,"So gab es noch keine Meere, Niederschläge oder sonstiges flüssiges Wasser auf der Erde, und die Zusammensetzung der reduzierenden Uratmosphäre unterschied sich stark von der heutigen Erdatmosphäre.",4.2
362,416,"In beiden Fällen wird die Versauerung auf die menschlichen Emissionen von Kohlenstoffdioxid zurückgeführt und mit 0,11 pH-Einheiten beziffert.",2.555555556
377,433,Dieser Vorgang wird Gletscherschwund oder Gletscherschmelze genannt.,2.266666667
327,379,"Verschiedene Effekte sorgen jedoch dafür, dass mit steigenden Temperaturen und wachsendem atmosphärischem CO2-Anteil die Aufnahmefähigkeit der Meere für Kohlenstoff abnimmt.",3.875
381,437,Die Mehrzahl aller Gletscher hat in den zurückliegenden Jahrzehnten zum Teil stark an Masse und Fläche verloren.,2.727272727
576,650,"Aus Lebensmittelabfall wurde Haustierfutter, aus Knochen und Haaren wurden nützliche Dinge und aus Lumpen wurde Papier hergestellt.",2.181818182
394,451,Zunächst droht in betroffenen Gebieten ein erhöhtes Risiko von Überschwemmungen durch steigende Flusspegel und vermehrt auftretende Ausbrüche von Gletscherseen.,4.166666667
987,1107,Über dieses Geld können Sie selbst entscheiden.,1.0
900,1020,Auch für ältere Menschen ist Arbeit wichtig.,1.0
504,575,"Er liegt im Norden des US-Bundesstaats Montana an der Grenze zu Kanada und weist geologische, geographische und klimatische Besonderheiten auf.",2.571428571
630,713,"Zwei Bücher über seine südafrikanischen Abenteuer, seine Kriegsberichte und seine abenteuerliche Flucht machten ihn bekannt und in den Augen vieler Landsleute zu einem Nationalhelden.",2.533333333
209,249,"Gelegentlich wird die Wahrscheinlichkeitsverteilung bewusst zugunsten bestimmter Ergebnisse manipuliert, möglichst ohne den Würfel optisch zu verändern, um sich im Spiel einen Vorteil zu verschaffen.",4.307692308
557,631,Der umgangssprachliche Gebrauch des Begriffs Recycling umfasst oft beide Bedeutungen.,2.111111111
346,399,"Weil diese Arten oft die Basis der Nahrungsketten in den Ozeanen bilden, können sich daraus weitere schwerwiegende Konsequenzen für die zahlreichen von ihnen abhängigen Meeresbewohner und in der Folge auch für die auf diese angewiesenen Menschen ergeben.",5.555555556
843,955,Wie in der Gründungsphase der Europäischen Gemeinschaft nach dem Zweiten Weltkrieg wurde auch nach dem Ende des Kalten Kriegs die Deutsche Frage wieder zu einem Katalysator des europäischen Einigungsprozesses.,3.642857143
829,939,Somit hat das Europäische Parlament erstmals ein zumindest eingeschränktes Initiativrecht.,3.0
365,419,In der gesamten Hydrosphäre sind schätzungsweise 38 000 Gigatonnen (Gt) Kohlenstoff gespeichert.,2.857142857
60,77,"An besonders wirksamen Quellen wurden so genannte Asklepios-Tempel errichtet, die von Kranken aufgesucht wurden und die im Grunde schon Sanatorien waren.",3.3
847,960,"Ihrem Vorschlag gemäß sollten Umweltpolitik, Einwanderung und Asylrecht, Gesundheit und Drogenbekämpfung vergemeinschaftet werden, eine europäische Staatsbürgerschaft eingeführt und eine Gemeinsame Außen- und Sicherheitspolitik (GASP) auf den Weg gebracht werden.",4.272727273
398,455,Jeder Gletscher besteht dabei aus einem Nähr- und einem Zehrgebiet.,3.428571429
92,111,Der Abstand zwischen beiden Händen (gemessen vom kleinen Finger der einen zum kleinen Finger der anderen Hand) sollte nur unwesentlich den Abstand der Schulterblätter übersteigen.,3.357142857
650,738,Das Komitee ist in seiner Entscheidung vollkommen unabhängig von äußeren Einflüssen.,2.0
237,279,Laut Plinius dem Älteren wurden Spinnweben zur Versorgung von Schnitten im Gesicht verwendet.,3.666666667
523,595,Auf kanadischer Seite grenzt neben dem Waterton-Lakes-Nationalpark in der Provinz Alberta auch der Akamina-Kishinena Provincial Park der Provinz British Columbia an den Glacier-Nationalpark.,2.6
911,1031,Es gibt viele verschiedene Wohn-Formen für alte Menschen.,1.538461538
491,561,Heute werden die abgekühlten Fluide in die Lagerstätte reinjiziert (zurückgepumpt).,2.333333333
749,850,So begann Albert erst im Alter von drei Jahren zu sprechen.,1.222222222
876,989,Ursprünglich hieß Kings Vater Michael King und er selbst Michael King Jr.,1.583333333
947,1067,Sie können jetzt mit allen Zügen im Nah-Verkehr der Deutschen Bahn kostenlos fahren.,1.0
490,560,"Früher wurde der Dampf nach der Nutzung in die Luft entlassen, was zu erheblichem Schwefelgeruch führen konnte (Italien, Larderello).",3.4
497,567,In der Regel sind jedoch tiefe Bohrungen notwendig; für die Stromerzeugung sind Temperaturen über 80 °C erforderlich.,3.4
530,603,"In Browning östlich außerhalb des Parks fiel am 23 Januar 1916 die Temperatur innerhalb von 24 Stunden von 7 °C auf ?49 °C, der größte Temperaturunterschied innerhalb eines Tages in den Vereinigten Staaten.",2.333333333
583,658,"Erst mit Aufkommen der grünen Bewegung in den 1970/80er-Jahren fand ein Umdenken statt, dass Müllentsorgung einer der Hauptfaktoren der Umweltverschmutzung darstellt.",3.8
713,812,"Die meisten deutschen Besitzungen in Afrika wurden rasch eingenommen; Australien und Neuseeland besetzten die deutschen Besitzungen im Pazifik, Deutsch-Neuguinea und Samoa.",2.888888889
759,861,"Die tieferen Ursachen der Revolution lagen in den extremen Belastungen durch den mehr als vier Jahre währenden Krieg, im allgemeinen Schock über die Niederlage des deutschen Kaiserreichs, in dessen vordemokratischen Strukturen und sozialen Spannungen sowie in der Politik seiner reformunwilligen Eliten.",4.7
527,600,"Der Westen unterliegt dem maritimen Einfluss des Pazifischen Ozeans mit gemäßigten Temperaturen und hohen Niederschlägen, während die Ostseite dem kontinentalen Klima zugehörig ist, das durch extreme jahreszeitliche Temperaturunterschiede und die für Nordamerika typischen Blizzards aus nördlichen Richtungen geprägt ist.",3.875
182,219,"In allen diesen Bereichen gibt es neben dem einfachen Wurf eines Würfels auch Gelegenheiten, bei denen mehrere Würfel gleichzeitig zu werfen sind.",3.4
485,555,"Die weltweite Stromerzeugung aus Geothermie wird durch die Nutzung von Hochenthalpie-Lagerstätten, die Wärme bei hoher Temperatur liefern, dominiert.",3.571428571
87,105,"Werden diese Versorgungsbahnen durch ein Aufliegen des Schambeins bzw der Schambeinkufen / des Schambeinkamms auf dem Sattel längere Zeit eingeengt oder gar gequetscht, können dadurch Schädigungen der entsprechenden Gefäße und Versorgungsbahnen entstehen.",6.3
110,135,"Im Jahr 2007 waren früh eingesetzte Betriebssysteme wie MS-DOS und OS/2 bei Geldautomaten bereits selten anzutreffen, während Microsoft Windows den Markt bei Geldautomaten zu dominieren begann.",3.6
536,609,"Sie bilden die beiden Nord-Süd-Bergketten des Parks, die Lewis range im Osten und die Livingstone range im Nordwesten.",3.2
390,446,Die Gletscher folgen weltweit den beobachteten Klima- und Temperaturschwankungen.,2.125
670,762,Das Komitee zog eine posthume Vergabe in Betracht und prüfte sie.,2.4
685,779,"Dadurch angespornt, begannen auch England, Frankreich und die Niederlande mit dem Aufbau eigener Kolonien und Handelsnetzwerke in Amerika und Asien.",2.3
704,801,"So erlangten beispielsweise 1960, im so genannten „Afrikanischen Jahr“, Nigeria und Britisch-Somaliland ihre Souveränität.",2.222222222
548,622,In den jüngeren präkambrischen Schichten treten auch Versteinerungen von erstem Seetang sowie vier Arten wirbelloser Tiere auf.,4.0
542,615,"Teile davon wurden über geologische Zeiträume durch Druck späterer Schichten zu Metamorphen Gesteinen wie Quarzit, Tonschiefer sowie kristallinem Kalkstein (Marmor) und Dolomit umgewandelt.",5.0
864,977,"Er gilt als einer der herausragendsten Vertreter im gewaltfreien Kampf gegen Unterdrückung und soziale Ungerechtigkeit und war zwischen Mitte der 1950er und Mitte der 1960er Jahre der bekannteste Sprecher des Civil Rights Movement, der US-amerikanischen Bürgerrechtsbewegung der US-Afroamerikaner.",3.444444444
261,304,"Vielfach wurde vermutet, der technische Fortschritt des 20 Jahrhunderts werde mehrheitlich zur Verringerung der Arbeitszeit und zu einem Anwachsen der Freizeit führen.",4.0
298,346,"Wegen der möglichen Auswirkungen auf menschliche Sicherheit, Gesundheit, Wirtschaft und Umwelt hat die globale Erwärmung große Risiken, kann sich aber örtlich und regional auch positiv auswirken.",2.7
494,564,Besonders interessant ist die Erzeugung von Strom aus dem heißen Dampf.,2.2
904,1024,Ältere Menschen können in Teil-Zeit arbeiten.,1.0
137,166,"Eine Schallplatte ist eine in der Regel kreisförmige und meistens schwarze Scheibe mit einem Mittelloch, deren beidseitige Rillen als analoge Tonträger für Schallsignale dienen.",3.583333333
323,375,Der Ozean wirkt als große Kohlenstoffdioxidsenke und nimmt circa ein Drittel der durch menschliche Aktivitäten freigesetzten Menge Kohlenstoffdioxid auf.,3.266666667
816,926,Arbeitsorte des Europäischen Parlaments sind neben Straßburg auch Brüssel und Luxemburg.,2.4
785,891,"Nachdem die Polizei das Gewerkschaftshaus für den 2 November gesperrt hatte, versammelten sich am Folgetag mehrere tausend Matrosen und Vertreter der Arbeiter nachmittags auf dem Großen Exerzierplatz.",3.9
666,758,"Er war 1937 erstmals nominiert worden und kam in die engere Auswahl, aber das Komitee entschied sich gegen ihn.",3.142857143
